tweet_id	label
202486	Self_reports
303342	non-personal_reports
203269	Self_reports
110329	Lit-News_mentions
202441	Self_reports
109213	Lit-News_mentions
202853	Self_reports
304219	Self_reports
110194	Lit-News_mentions
112223	Lit-News_mentions
110747	Lit-News_mentions
304543	non-personal_reports
202931	Self_reports
110913	Lit-News_mentions
304162	non-personal_reports
111920	Lit-News_mentions
112205	Lit-News_mentions
111327	Lit-News_mentions
110819	Lit-News_mentions
108743	Lit-News_mentions
108511	Lit-News_mentions
304590	non-personal_reports
304287	non-personal_reports
108438	Lit-News_mentions
108352	Lit-News_mentions
110496	Lit-News_mentions
109724	Lit-News_mentions
111352	Lit-News_mentions
110031	Lit-News_mentions
203073	Self_reports
109834	Lit-News_mentions
109661	Lit-News_mentions
108580	Lit-News_mentions
108350	Lit-News_mentions
108544	Lit-News_mentions
304778	Lit-News_mentions
111201	Lit-News_mentions
304909	non-personal_reports
111859	Lit-News_mentions
111778	Lit-News_mentions
304633	Self_reports
202884	Self_reports
112203	Lit-News_mentions
108381	Lit-News_mentions
108418	Lit-News_mentions
304822	non-personal_reports
111490	Lit-News_mentions
203288	Lit-News_mentions
202530	Self_reports
108510	Lit-News_mentions
110106	non-personal_reports
202464	Self_reports
109385	Lit-News_mentions
111109	Lit-News_mentions
304552	non-personal_reports
109822	Lit-News_mentions
110195	Lit-News_mentions
108977	Lit-News_mentions
109482	Lit-News_mentions
111724	Lit-News_mentions
304366	non-personal_reports
110017	Lit-News_mentions
202523	Self_reports
109563	Lit-News_mentions
108525	Lit-News_mentions
112222	Lit-News_mentions
110966	Lit-News_mentions
202663	Self_reports
202868	Self_reports
202446	Self_reports
108662	Lit-News_mentions
109036	Lit-News_mentions
111730	Lit-News_mentions
111633	Lit-News_mentions
303651	non-personal_reports
111243	Lit-News_mentions
304091	non-personal_reports
108398	Lit-News_mentions
110561	Lit-News_mentions
110498	Lit-News_mentions
304424	Lit-News_mentions
108924	Lit-News_mentions
303897	Lit-News_mentions
110954	Lit-News_mentions
111834	Lit-News_mentions
111088	Lit-News_mentions
202642	Self_reports
112083	Lit-News_mentions
304399	Self_reports
202726	Self_reports
202411	Self_reports
202568	Self_reports
109004	Lit-News_mentions
110914	Lit-News_mentions
109735	Lit-News_mentions
304253	Lit-News_mentions
109295	Lit-News_mentions
108420	Lit-News_mentions
112143	Lit-News_mentions
111140	Lit-News_mentions
202696	Self_reports
202913	Self_reports
109494	Lit-News_mentions
202331	non-personal_reports
202819	Self_reports
111019	Lit-News_mentions
304084	non-personal_reports
110439	Lit-News_mentions
304783	Self_reports
304850	non-personal_reports
111707	Lit-News_mentions
110374	Lit-News_mentions
304726	non-personal_reports
110963	Lit-News_mentions
303915	non-personal_reports
109077	Lit-News_mentions
110619	Lit-News_mentions
110096	Lit-News_mentions
109477	Lit-News_mentions
304784	Lit-News_mentions
202251	Self_reports
111643	Lit-News_mentions
108814	Lit-News_mentions
303315	non-personal_reports
110102	Lit-News_mentions
202341	Self_reports
203274	Self_reports
108606	Lit-News_mentions
111408	Lit-News_mentions
304265	non-personal_reports
110553	Lit-News_mentions
304763	Lit-News_mentions
108385	Lit-News_mentions
304599	non-personal_reports
202963	non-personal_reports
304899	Self_reports
203112	Self_reports
111776	Lit-News_mentions
304643	Self_reports
112161	Lit-News_mentions
112006	Lit-News_mentions
202416	Self_reports
110097	Lit-News_mentions
304505	non-personal_reports
112216	Lit-News_mentions
108597	Lit-News_mentions
304357	non-personal_reports
110540	Lit-News_mentions
203110	Self_reports
108234	non-personal_reports
303402	non-personal_reports
109612	Lit-News_mentions
111389	Lit-News_mentions
109445	Lit-News_mentions
202516	Self_reports
112194	Lit-News_mentions
203138	Self_reports
112238	Lit-News_mentions
110605	Lit-News_mentions
203248	Self_reports
303382	non-personal_reports
109436	Lit-News_mentions
304596	non-personal_reports
108203	Lit-News_mentions
304248	non-personal_reports
111240	Lit-News_mentions
303731	non-personal_reports
303751	Self_reports
304398	Self_reports
203302	Self_reports
304175	non-personal_reports
109557	Lit-News_mentions
108197	Lit-News_mentions
111931	Lit-News_mentions
110079	Lit-News_mentions
109989	Lit-News_mentions
108591	Lit-News_mentions
202437	Self_reports
112000	Lit-News_mentions
304032	non-personal_reports
108701	Lit-News_mentions
203198	Self_reports
110824	Lit-News_mentions
303404	Lit-News_mentions
304027	non-personal_reports
111143	Lit-News_mentions
202631	Self_reports
110621	Lit-News_mentions
111418	Lit-News_mentions
304511	non-personal_reports
202996	non-personal_reports
303990	non-personal_reports
109540	Lit-News_mentions
202648	Self_reports
111871	Lit-News_mentions
112147	Lit-News_mentions
111571	Lit-News_mentions
110532	Lit-News_mentions
202909	Lit-News_mentions
109808	Lit-News_mentions
110086	Lit-News_mentions
111841	Lit-News_mentions
109389	Lit-News_mentions
111523	Lit-News_mentions
303956	Self_reports
304830	Lit-News_mentions
304179	non-personal_reports
109087	Lit-News_mentions
202987	Self_reports
304011	non-personal_reports
202957	Self_reports
111239	Lit-News_mentions
111831	Lit-News_mentions
110014	non-personal_reports
111321	Lit-News_mentions
111403	Lit-News_mentions
203039	Self_reports
202910	Self_reports
202956	Self_reports
109773	Lit-News_mentions
109403	Lit-News_mentions
303853	non-personal_reports
304428	non-personal_reports
303576	non-personal_reports
108999	Lit-News_mentions
304065	non-personal_reports
203049	non-personal_reports
304200	Lit-News_mentions
202447	non-personal_reports
203230	Self_reports
111533	Lit-News_mentions
109799	Lit-News_mentions
303951	non-personal_reports
112182	Lit-News_mentions
203141	Self_reports
203231	Self_reports
109847	non-personal_reports
303978	non-personal_reports
108938	Lit-News_mentions
304393	non-personal_reports
108413	Lit-News_mentions
110022	Lit-News_mentions
111738	Lit-News_mentions
110705	Lit-News_mentions
109572	Lit-News_mentions
108449	Lit-News_mentions
111496	Lit-News_mentions
110367	Lit-News_mentions
109932	Lit-News_mentions
110221	Lit-News_mentions
110524	non-personal_reports
109823	Lit-News_mentions
109809	Lit-News_mentions
109927	Lit-News_mentions
109388	Lit-News_mentions
110636	Lit-News_mentions
303547	non-personal_reports
108828	Lit-News_mentions
304843	non-personal_reports
303983	non-personal_reports
202396	Self_reports
109251	Lit-News_mentions
203276	non-personal_reports
109086	Lit-News_mentions
304766	Lit-News_mentions
111769	Lit-News_mentions
202903	Self_reports
111640	Lit-News_mentions
202590	Self_reports
111798	Lit-News_mentions
111751	Lit-News_mentions
203053	Self_reports
304294	Self_reports
303410	non-personal_reports
303468	non-personal_reports
111728	Lit-News_mentions
304725	Self_reports
111875	Self_reports
109476	non-personal_reports
303855	Lit-News_mentions
203237	Self_reports
111495	Lit-News_mentions
303970	non-personal_reports
108709	Lit-News_mentions
110352	Lit-News_mentions
108357	Lit-News_mentions
111547	Lit-News_mentions
304887	Lit-News_mentions
202544	Self_reports
109595	Lit-News_mentions
111965	Lit-News_mentions
202558	Self_reports
111915	Lit-News_mentions
109604	Lit-News_mentions
108301	Lit-News_mentions
109108	non-personal_reports
304207	non-personal_reports
109729	Lit-News_mentions
109167	Lit-News_mentions
111080	Lit-News_mentions
109762	Lit-News_mentions
202361	Self_reports
108248	Lit-News_mentions
111629	Lit-News_mentions
110643	Lit-News_mentions
303827	non-personal_reports
304429	non-personal_reports
304072	non-personal_reports
110969	Lit-News_mentions
108166	non-personal_reports
111285	Lit-News_mentions
109382	Lit-News_mentions
304769	non-personal_reports
303913	non-personal_reports
202427	Self_reports
303652	non-personal_reports
304392	non-personal_reports
111584	Lit-News_mentions
109538	Lit-News_mentions
303920	non-personal_reports
110775	Lit-News_mentions
111299	Lit-News_mentions
303953	non-personal_reports
111670	Lit-News_mentions
303912	Self_reports
109402	Lit-News_mentions
202592	Self_reports
111091	Lit-News_mentions
304446	non-personal_reports
109674	Lit-News_mentions
109998	Lit-News_mentions
110956	Lit-News_mentions
111982	Lit-News_mentions
110026	Lit-News_mentions
202448	Self_reports
109934	Lit-News_mentions
110174	Lit-News_mentions
109066	Lit-News_mentions
108368	Lit-News_mentions
108923	Lit-News_mentions
303596	non-personal_reports
109489	Lit-News_mentions
111090	Lit-News_mentions
202965	Self_reports
108776	Lit-News_mentions
108864	Lit-News_mentions
111597	Lit-News_mentions
203156	Lit-News_mentions
304109	Self_reports
304897	non-personal_reports
303307	Lit-News_mentions
111595	Lit-News_mentions
110282	Lit-News_mentions
111525	Lit-News_mentions
303526	non-personal_reports
109120	Lit-News_mentions
111793	Lit-News_mentions
110523	Lit-News_mentions
109419	Lit-News_mentions
304273	Lit-News_mentions
108369	Lit-News_mentions
109302	Lit-News_mentions
109409	Lit-News_mentions
303767	non-personal_reports
111260	Lit-News_mentions
109369	Lit-News_mentions
110825	Lit-News_mentions
109958	Lit-News_mentions
108335	Lit-News_mentions
110916	Lit-News_mentions
304580	non-personal_reports
109292	Lit-News_mentions
111984	Lit-News_mentions
111101	Lit-News_mentions
111610	Lit-News_mentions
108386	Lit-News_mentions
202325	Self_reports
110655	Lit-News_mentions
303647	Lit-News_mentions
303454	Lit-News_mentions
110246	Lit-News_mentions
110388	Lit-News_mentions
304332	Self_reports
108672	Lit-News_mentions
108989	Lit-News_mentions
202340	Self_reports
202260	Self_reports
202793	Self_reports
110691	Lit-News_mentions
110047	Lit-News_mentions
303845	Self_reports
108791	Lit-News_mentions
304898	non-personal_reports
110959	Lit-News_mentions
112206	Lit-News_mentions
304014	non-personal_reports
108735	Lit-News_mentions
110455	Lit-News_mentions
111471	Lit-News_mentions
111506	Lit-News_mentions
304245	Lit-News_mentions
112219	Lit-News_mentions
202833	Self_reports
304440	Lit-News_mentions
303348	non-personal_reports
110213	Lit-News_mentions
110681	Lit-News_mentions
108455	Lit-News_mentions
111583	Lit-News_mentions
111543	Lit-News_mentions
111432	Lit-News_mentions
109165	Lit-News_mentions
109857	Lit-News_mentions
112089	Lit-News_mentions
304037	non-personal_reports
109174	Lit-News_mentions
304307	non-personal_reports
303344	non-personal_reports
109953	Self_reports
108334	Lit-News_mentions
111410	Lit-News_mentions
111794	Lit-News_mentions
108159	Lit-News_mentions
111428	Lit-News_mentions
202509	Self_reports
112084	Lit-News_mentions
304201	Lit-News_mentions
109496	Lit-News_mentions
109048	Lit-News_mentions
109502	Lit-News_mentions
109061	Lit-News_mentions
111973	Lit-News_mentions
108578	Lit-News_mentions
111465	Lit-News_mentions
110588	Lit-News_mentions
111001	Lit-News_mentions
108513	Lit-News_mentions
109936	Lit-News_mentions
202856	non-personal_reports
111971	Lit-News_mentions
202584	Self_reports
111505	Self_reports
304654	non-personal_reports
202313	Self_reports
110018	Lit-News_mentions
109550	Lit-News_mentions
108547	Lit-News_mentions
202669	Self_reports
110778	Lit-News_mentions
304628	Lit-News_mentions
109290	non-personal_reports
109536	Lit-News_mentions
303428	non-personal_reports
111474	Lit-News_mentions
109560	Lit-News_mentions
303840	non-personal_reports
109726	Lit-News_mentions
110249	Lit-News_mentions
108530	Lit-News_mentions
110967	Self_reports
304296	Self_reports
108856	Lit-News_mentions
202801	Self_reports
108185	Lit-News_mentions
303612	Self_reports
108887	non-personal_reports
109164	Lit-News_mentions
203094	Lit-News_mentions
109693	Lit-News_mentions
304509	Self_reports
110163	non-personal_reports
109003	Lit-News_mentions
304579	non-personal_reports
202463	Self_reports
303534	non-personal_reports
304883	Self_reports
110292	Lit-News_mentions
110365	Lit-News_mentions
303622	non-personal_reports
303971	non-personal_reports
304553	non-personal_reports
203254	Self_reports
303615	non-personal_reports
110646	Lit-News_mentions
108207	Lit-News_mentions
108304	Lit-News_mentions
110664	Lit-News_mentions
304230	non-personal_reports
108836	Lit-News_mentions
110797	Lit-News_mentions
108682	Lit-News_mentions
303648	Lit-News_mentions
202492	Self_reports
108479	Lit-News_mentions
303571	Lit-News_mentions
304573	Self_reports
110762	Lit-News_mentions
304311	non-personal_reports
303631	non-personal_reports
110389	Lit-News_mentions
112110	non-personal_reports
111060	Lit-News_mentions
304529	non-personal_reports
202258	Self_reports
111767	Lit-News_mentions
111763	Lit-News_mentions
110563	Lit-News_mentions
108379	Lit-News_mentions
202981	Self_reports
108913	Lit-News_mentions
202844	Self_reports
110694	non-personal_reports
303523	non-personal_reports
109730	Lit-News_mentions
203295	Self_reports
304028	Lit-News_mentions
303306	Lit-News_mentions
110404	Lit-News_mentions
304102	Self_reports
111946	Lit-News_mentions
110050	Lit-News_mentions
109260	Lit-News_mentions
111618	Lit-News_mentions
203064	Self_reports
304817	non-personal_reports
304881	non-personal_reports
109800	Lit-News_mentions
109519	Lit-News_mentions
108866	Lit-News_mentions
109266	Lit-News_mentions
109184	Lit-News_mentions
108250	Lit-News_mentions
109647	Lit-News_mentions
304636	non-personal_reports
304427	Self_reports
111723	Lit-News_mentions
111880	Lit-News_mentions
202445	Self_reports
110874	Lit-News_mentions
111287	Lit-News_mentions
109631	Lit-News_mentions
110648	Lit-News_mentions
110139	Lit-News_mentions
203065	Self_reports
111846	Lit-News_mentions
110176	Lit-News_mentions
304092	Self_reports
303988	non-personal_reports
304804	non-personal_reports
202658	Self_reports
203217	Self_reports
304501	non-personal_reports
303787	non-personal_reports
303384	non-personal_reports
108377	Lit-News_mentions
111300	Lit-News_mentions
203223	Self_reports
108487	Lit-News_mentions
202413	Self_reports
110860	Lit-News_mentions
303575	non-personal_reports
304712	non-personal_reports
202621	Self_reports
304591	non-personal_reports
109149	Lit-News_mentions
304187	non-personal_reports
109985	Lit-News_mentions
109350	Lit-News_mentions
111252	Lit-News_mentions
109827	Lit-News_mentions
109968	Lit-News_mentions
110328	Lit-News_mentions
304123	non-personal_reports
110353	Lit-News_mentions
303923	Self_reports
110689	Lit-News_mentions
110151	Lit-News_mentions
111076	Lit-News_mentions
304592	non-personal_reports
304380	non-personal_reports
109806	Lit-News_mentions
110108	Lit-News_mentions
203218	non-personal_reports
109810	Lit-News_mentions
112031	non-personal_reports
110921	Lit-News_mentions
304313	Lit-News_mentions
304155	non-personal_reports
202959	Self_reports
108614	Lit-News_mentions
304185	Lit-News_mentions
111097	Lit-News_mentions
203126	Self_reports
303432	Self_reports
111722	Lit-News_mentions
304149	non-personal_reports
111381	Lit-News_mentions
111412	Lit-News_mentions
108659	Lit-News_mentions
110480	Lit-News_mentions
110731	Lit-News_mentions
304627	non-personal_reports
303559	non-personal_reports
111654	Lit-News_mentions
108153	Lit-News_mentions
303602	non-personal_reports
110576	Lit-News_mentions
111534	Lit-News_mentions
303376	non-personal_reports
110466	Lit-News_mentions
110970	Lit-News_mentions
108935	Lit-News_mentions
202947	Self_reports
202232	Self_reports
304910	non-personal_reports
109514	Lit-News_mentions
110815	Lit-News_mentions
109678	Lit-News_mentions
110536	Lit-News_mentions
110330	Lit-News_mentions
110046	Lit-News_mentions
304327	Lit-News_mentions
202526	Self_reports
108496	Lit-News_mentions
304913	Self_reports
109337	Lit-News_mentions
303483	non-personal_reports
112215	Lit-News_mentions
110177	Lit-News_mentions
303492	non-personal_reports
303426	non-personal_reports
110373	Lit-News_mentions
108233	Lit-News_mentions
304876	non-personal_reports
109309	Lit-News_mentions
303819	non-personal_reports
110772	Lit-News_mentions
111214	Lit-News_mentions
111488	non-personal_reports
203025	Self_reports
109339	Lit-News_mentions
112212	Lit-News_mentions
111515	Lit-News_mentions
112208	Lit-News_mentions
109689	Lit-News_mentions
303871	non-personal_reports
110279	Lit-News_mentions
109939	Lit-News_mentions
303273	non-personal_reports
109206	Lit-News_mentions
111770	Lit-News_mentions
110836	Lit-News_mentions
304098	non-personal_reports
111650	Lit-News_mentions
110336	Lit-News_mentions
202241	Self_reports
304732	non-personal_reports
111073	Lit-News_mentions
304901	Self_reports
111626	Lit-News_mentions
303742	non-personal_reports
202979	Self_reports
108390	Lit-News_mentions
110217	Lit-News_mentions
108527	Lit-News_mentions
203179	Lit-News_mentions
108531	Lit-News_mentions
111265	Lit-News_mentions
109951	Lit-News_mentions
109589	Lit-News_mentions
303684	Lit-News_mentions
111369	Lit-News_mentions
112060	Lit-News_mentions
108252	Lit-News_mentions
303899	non-personal_reports
203273	Lit-News_mentions
110190	Lit-News_mentions
111234	Lit-News_mentions
202655	Self_reports
303635	Self_reports
111768	Lit-News_mentions
110117	Lit-News_mentions
110072	Lit-News_mentions
110040	Lit-News_mentions
110131	Lit-News_mentions
110601	Lit-News_mentions
109263	Lit-News_mentions
203098	Self_reports
203109	Self_reports
303811	Self_reports
111380	Lit-News_mentions
202805	Self_reports
108507	Lit-News_mentions
109030	Lit-News_mentions
303545	non-personal_reports
202283	Self_reports
304067	non-personal_reports
203060	Self_reports
202234	Self_reports
109374	Lit-News_mentions
304088	non-personal_reports
304202	Lit-News_mentions
110701	non-personal_reports
108409	Lit-News_mentions
304087	Self_reports
304481	Lit-News_mentions
202902	Self_reports
111849	Lit-News_mentions
112173	Lit-News_mentions
109559	Lit-News_mentions
109702	Lit-News_mentions
111082	Lit-News_mentions
303340	Self_reports
202262	Self_reports
109191	Lit-News_mentions
203246	Self_reports
111736	Lit-News_mentions
110143	Lit-News_mentions
202697	Self_reports
303346	Lit-News_mentions
303760	non-personal_reports
202695	Self_reports
111587	Lit-News_mentions
111500	Lit-News_mentions
108403	Lit-News_mentions
303804	Self_reports
112158	Lit-News_mentions
108589	Lit-News_mentions
203316	non-personal_reports
304741	non-personal_reports
304049	non-personal_reports
111188	Lit-News_mentions
304019	Lit-News_mentions
108683	Lit-News_mentions
304569	non-personal_reports
111439	Self_reports
110771	Lit-News_mentions
110549	Lit-News_mentions
109513	Lit-News_mentions
108762	Lit-News_mentions
108804	Lit-News_mentions
110183	Lit-News_mentions
109202	Lit-News_mentions
108778	Lit-News_mentions
112137	Lit-News_mentions
110746	Lit-News_mentions
109623	Lit-News_mentions
109916	Lit-News_mentions
110155	Lit-News_mentions
109465	Lit-News_mentions
108290	Lit-News_mentions
303828	Lit-News_mentions
109078	Lit-News_mentions
304782	non-personal_reports
111925	Lit-News_mentions
304832	non-personal_reports
110674	Lit-News_mentions
203228	Self_reports
304713	non-personal_reports
111908	Lit-News_mentions
203072	Self_reports
202651	Self_reports
108620	Lit-News_mentions
109352	Lit-News_mentions
110298	Lit-News_mentions
110215	Lit-News_mentions
304672	non-personal_reports
110653	Lit-News_mentions
110380	Lit-News_mentions
109091	Lit-News_mentions
110382	non-personal_reports
109180	Lit-News_mentions
303782	Self_reports
202940	Self_reports
110164	Lit-News_mentions
202812	Self_reports
304101	non-personal_reports
203147	Self_reports
108205	Lit-News_mentions
108464	Lit-News_mentions
202845	Self_reports
111102	Lit-News_mentions
202268	Self_reports
303302	Lit-News_mentions
304029	non-personal_reports
203116	Lit-News_mentions
304112	Self_reports
109756	Lit-News_mentions
108158	Lit-News_mentions
303373	non-personal_reports
303755	non-personal_reports
303486	non-personal_reports
108781	Lit-News_mentions
112177	Lit-News_mentions
109842	Lit-News_mentions
111277	Lit-News_mentions
108618	non-personal_reports
111613	Lit-News_mentions
202554	Lit-News_mentions
304730	non-personal_reports
304463	non-personal_reports
110453	Lit-News_mentions
108820	Lit-News_mentions
202455	Self_reports
108145	Lit-News_mentions
303462	non-personal_reports
109069	Lit-News_mentions
202579	Self_reports
303771	non-personal_reports
111078	Lit-News_mentions
109363	non-personal_reports
110346	Lit-News_mentions
109175	Lit-News_mentions
109451	Lit-News_mentions
304886	non-personal_reports
110716	Lit-News_mentions
202683	Self_reports
303368	non-personal_reports
303776	non-personal_reports
109236	Lit-News_mentions
108910	Lit-News_mentions
110845	Lit-News_mentions
111016	Lit-News_mentions
109188	Lit-News_mentions
108769	Lit-News_mentions
304434	Self_reports
202451	Self_reports
109580	Lit-News_mentions
110260	Lit-News_mentions
109794	Lit-News_mentions
202847	Self_reports
111726	Lit-News_mentions
108332	Lit-News_mentions
304358	non-personal_reports
202236	Self_reports
304589	non-personal_reports
108783	Lit-News_mentions
111431	Lit-News_mentions
304226	non-personal_reports
111689	Lit-News_mentions
109125	Lit-News_mentions
108717	Lit-News_mentions
303330	non-personal_reports
111245	Lit-News_mentions
110104	Lit-News_mentions
111679	Lit-News_mentions
202305	Self_reports
109738	Lit-News_mentions
202322	Self_reports
109373	Lit-News_mentions
108226	Lit-News_mentions
111074	Lit-News_mentions
111827	Lit-News_mentions
110550	Lit-News_mentions
202843	Self_reports
108940	Lit-News_mentions
110625	Lit-News_mentions
303498	non-personal_reports
108679	Lit-News_mentions
108871	Lit-News_mentions
108400	Lit-News_mentions
202477	Self_reports
111746	Lit-News_mentions
304127	Lit-News_mentions
304218	Self_reports
111339	Lit-News_mentions
202555	Self_reports
203165	Self_reports
109082	Lit-News_mentions
304062	Self_reports
202993	Self_reports
111719	Lit-News_mentions
304285	non-personal_reports
110250	Lit-News_mentions
202693	Self_reports
110052	Lit-News_mentions
109231	Lit-News_mentions
110632	Lit-News_mentions
202923	Self_reports
202988	Self_reports
110030	Lit-News_mentions
108328	Lit-News_mentions
203211	Self_reports
303789	Lit-News_mentions
202315	Self_reports
304043	non-personal_reports
304841	non-personal_reports
304691	Lit-News_mentions
111186	Lit-News_mentions
111590	Lit-News_mentions
110991	Lit-News_mentions
202935	Self_reports
110682	Lit-News_mentions
108422	Lit-News_mentions
111262	Lit-News_mentions
110979	Lit-News_mentions
303567	Self_reports
110210	Lit-News_mentions
110492	Lit-News_mentions
203114	Self_reports
111255	Lit-News_mentions
110693	Lit-News_mentions
303460	non-personal_reports
109741	Lit-News_mentions
110769	Lit-News_mentions
202821	Lit-News_mentions
111263	Lit-News_mentions
111731	Lit-News_mentions
111520	Lit-News_mentions
111200	Lit-News_mentions
111551	Lit-News_mentions
109690	Lit-News_mentions
111146	Lit-News_mentions
304383	Self_reports
202701	Self_reports
304577	non-personal_reports
108560	Lit-News_mentions
303440	non-personal_reports
304348	Self_reports
109268	Lit-News_mentions
303419	non-personal_reports
304818	Self_reports
203078	Self_reports
108261	Lit-News_mentions
110732	Lit-News_mentions
108230	Lit-News_mentions
304736	Self_reports
303565	Lit-News_mentions
304090	non-personal_reports
111690	Lit-News_mentions
109991	Lit-News_mentions
110858	Lit-News_mentions
108727	Lit-News_mentions
110056	Lit-News_mentions
109042	non-personal_reports
111423	non-personal_reports
202639	Self_reports
109016	Lit-News_mentions
202995	Self_reports
303930	Self_reports
109297	Lit-News_mentions
111279	Lit-News_mentions
304555	non-personal_reports
303331	Self_reports
304288	non-personal_reports
110787	Lit-News_mentions
304780	non-personal_reports
110687	Lit-News_mentions
202999	Self_reports
111852	Lit-News_mentions
303326	non-personal_reports
110232	Lit-News_mentions
110331	Lit-News_mentions
203220	Self_reports
110654	Lit-News_mentions
109275	Self_reports
202994	Self_reports
110539	non-personal_reports
111271	Lit-News_mentions
109144	Lit-News_mentions
202438	Self_reports
202849	Self_reports
110113	Lit-News_mentions
109118	Lit-News_mentions
111953	Lit-News_mentions
202842	Self_reports
304251	non-personal_reports
108312	Lit-News_mentions
304594	Lit-News_mentions
111780	Lit-News_mentions
304225	non-personal_reports
109194	Lit-News_mentions
202512	Self_reports
202714	Self_reports
203095	Lit-News_mentions
202813	Self_reports
109634	Lit-News_mentions
110192	Lit-News_mentions
110045	Lit-News_mentions
108763	Lit-News_mentions
111005	Lit-News_mentions
203310	Self_reports
110556	Lit-News_mentions
202370	Self_reports
109680	Lit-News_mentions
108841	Lit-News_mentions
203096	Self_reports
304103	Lit-News_mentions
110038	Lit-News_mentions
111210	Self_reports
108696	Lit-News_mentions
111800	Lit-News_mentions
109278	Lit-News_mentions
110170	Lit-News_mentions
110001	Lit-News_mentions
110551	Lit-News_mentions
109826	Lit-News_mentions
303810	Lit-News_mentions
303944	non-personal_reports
111391	Lit-News_mentions
202779	Self_reports
304365	Self_reports
109391	Lit-News_mentions
202881	non-personal_reports
202741	Self_reports
304044	non-personal_reports
108881	Lit-News_mentions
108213	Lit-News_mentions
108190	Lit-News_mentions
111314	Lit-News_mentions
303618	non-personal_reports
202562	Self_reports
202511	non-personal_reports
111617	Lit-News_mentions
108638	Lit-News_mentions
108997	Lit-News_mentions
202990	Self_reports
202824	Self_reports
108292	Lit-News_mentions
202768	Self_reports
110620	Lit-News_mentions
304785	non-personal_reports
110784	Lit-News_mentions
110033	Lit-News_mentions
304317	non-personal_reports
304554	Lit-News_mentions
202826	Self_reports
109499	Lit-News_mentions
110009	Lit-News_mentions
110320	Lit-News_mentions
202664	Self_reports
109422	Lit-News_mentions
303638	non-personal_reports
203097	Self_reports
202754	Self_reports
109832	Lit-News_mentions
111050	Lit-News_mentions
203314	Self_reports
109358	Lit-News_mentions
108680	Lit-News_mentions
202718	Self_reports
203267	Self_reports
108695	Lit-News_mentions
108555	Lit-News_mentions
303510	non-personal_reports
202521	Self_reports
109254	Lit-News_mentions
202564	non-personal_reports
111907	Lit-News_mentions
203105	Self_reports
110939	Lit-News_mentions
109546	Lit-News_mentions
304808	Self_reports
108419	Lit-News_mentions
108612	Lit-News_mentions
110247	Lit-News_mentions
202871	Lit-News_mentions
110242	Lit-News_mentions
109342	Lit-News_mentions
111567	Lit-News_mentions
109136	Lit-News_mentions
112005	Lit-News_mentions
110818	Lit-News_mentions
110230	non-personal_reports
203303	Self_reports
303833	non-personal_reports
108759	Lit-News_mentions
303946	non-personal_reports
304576	Lit-News_mentions
110881	Lit-News_mentions
110534	Lit-News_mentions
303329	non-personal_reports
304838	Lit-News_mentions
304372	Self_reports
110994	Lit-News_mentions
203313	Self_reports
304114	non-personal_reports
111940	Lit-News_mentions
109057	Lit-News_mentions
112131	Lit-News_mentions
110809	Lit-News_mentions
108277	Lit-News_mentions
202806	Self_reports
108241	Lit-News_mentions
110597	Lit-News_mentions
108461	Lit-News_mentions
109974	Lit-News_mentions
304677	Lit-News_mentions
304006	non-personal_reports
112199	Lit-News_mentions
202488	Self_reports
303822	non-personal_reports
303609	Lit-News_mentions
108607	Lit-News_mentions
304297	non-personal_reports
109501	Lit-News_mentions
203137	non-personal_reports
304031	non-personal_reports
108590	Lit-News_mentions
109959	Lit-News_mentions
111812	Lit-News_mentions
112134	Lit-News_mentions
202386	Self_reports
110204	Lit-News_mentions
109381	Lit-News_mentions
108610	Lit-News_mentions
304502	non-personal_reports
111292	Lit-News_mentions
202742	non-personal_reports
304190	non-personal_reports
109434	Lit-News_mentions
108603	Lit-News_mentions
109922	Lit-News_mentions
304008	non-personal_reports
109487	Lit-News_mentions
109284	Lit-News_mentions
110310	Lit-News_mentions
304397	non-personal_reports
109193	Self_reports
202550	Self_reports
203067	Self_reports
108346	Lit-News_mentions
202490	Self_reports
108852	Lit-News_mentions
303470	non-personal_reports
108133	Lit-News_mentions
108351	Lit-News_mentions
108298	Lit-News_mentions
109611	Lit-News_mentions
304652	Lit-News_mentions
202630	Self_reports
109879	Lit-News_mentions
109267	Lit-News_mentions
203294	Self_reports
110091	Lit-News_mentions
108170	Lit-News_mentions
110142	Lit-News_mentions
304334	non-personal_reports
109805	Lit-News_mentions
109379	Lit-News_mentions
304139	non-personal_reports
303910	Self_reports
304240	Lit-News_mentions
111438	Lit-News_mentions
111370	Lit-News_mentions
303908	non-personal_reports
111217	Lit-News_mentions
108939	Lit-News_mentions
304272	non-personal_reports
202484	Self_reports
111891	Lit-News_mentions
304844	non-personal_reports
303809	non-personal_reports
303280	Self_reports
110799	Lit-News_mentions
110491	Lit-News_mentions
108402	Lit-News_mentions
303304	non-personal_reports
111376	non-personal_reports
304855	non-personal_reports
304799	non-personal_reports
111136	Lit-News_mentions
304423	Self_reports
110208	Lit-News_mentions
110953	Lit-News_mentions
303662	Lit-News_mentions
202235	Self_reports
111708	Lit-News_mentions
112047	Lit-News_mentions
109956	Lit-News_mentions
111694	Lit-News_mentions
109453	Lit-News_mentions
110917	Lit-News_mentions
202784	Self_reports
110363	Lit-News_mentions
111283	Lit-News_mentions
109593	Lit-News_mentions
303821	non-personal_reports
112186	Lit-News_mentions
109134	Lit-News_mentions
202682	Self_reports
