	tweet_id	text	label
3691	680631677987598336	Throwback to when my best friend Jacinda got me &amp; Carolina two fishes for our 18th birthday. We named them Kanye &amp; Kim lol	0
2718	1059971143866576896	@InvestorsLive Still a very young man. 😎, but if you add 9 more tickets to your daily average you will age 27 years in the next 5	0
6064	870616306768158721	all I want for my birthday is a greeting from @Harry_Styles and a follow from him. I love you Harry!❤💋 (06/21/17).64	0
5919	850401297463422976	Our 79th St #UWS location will be closing tonight at 6pm for HVAC repairs.	0
3070	907797927619375104	Kelsa is so cute she's spamming with snaps because I'm turning 20 ISHSHSJ	1
1654	1080346146839687168	I love seeing tweets like i want to grow closer to God... tip/advice: for that to happen; spend time in His presence! To grow in Him, you must know Him. Try starting at 15 with reading the Word &amp; praying, and increasing it in consistent increments...	0
6087	768185011824492544	@UnboxTherapy can i have an iphone 6s for my mama 58 birthday ?	0
6701	1013786755563180034	ima turn 20 but i haven’t turned 19 yet https://t.co/frXRl4LPVP	1
8338	952943972997062659	@LightSkinRossi Yes Ma’am I’m Enlisting After My Birthday Aug 31 😬	0
5683	805085404063903744	Oh crap I fell asleep :'( I said, I would open my other account and greet you *sighs* anyways HAPPY 19th BIRTHDAY SHEIIIII!! Ang pogi mo	0
8480	1033077634585047045	Chicks turn 35 and become down right freaks. Tryna eat ya booty and allat smh	0
4083	986269544619692033	#Windrush of the 12,056 deportations in 2015, 901 were over 50 years of age. 303 were to Jamaica. I am calling on @ukhomeoffice @AmberRuddHR @carolinenokes to review all such cases since 2014 to ensure no wrongful detentions have taken place. https://t.co/2WdKiq2YDy	0
8043	683747292747304960	@MirandaCosgrove today is my birthday and if you wish me a happy birthday i will be the happiest boy in the world, ily ❤ 20	1
8244	972497943478464512	@lyssa_salt I’m at 18 dude. I’ve got you beat by 4 weeks and 8 lbs lmao	0
3060	822375031573344256	Happy 71st Birthday David Lynch! You are an inspiration! ❤️ @DAVID_LYNCH https://t.co/0JPhNzGKjt	0
8824	1083384046552580101	@zachTNT Alabama at 56.. course	0
3924	648663235835633665	Teen triple majors at Morehouse College, will graduate from med school at 22 http://t.co/naA4dsCeMg @urbanintellects	0
6537	1146172035074334721	sadly ill be turning 24 not 22 then 😔	1
5420	1038190339440295936	"These kids (13-15 y.o.) just walked by my car and this girl just said, ""She'll really suck you dick just to suck yo dick"" I-"	0
855	702513418369003520	@RickyReturnsLOL who do you want at at 14?	0
1852	1131635935513235456	ASTRO album giveaway in honor of my birthday/ graduation/ Like A King anniversary 🥳🌟Open Worldwide🌟RULES: 1. Stream Like A King https://t.co/4uvBQJOAMR (reply screenshot proof)2. Add @offclASTRO #ASTRO #아스트로  (no tags no entry)3. Like/Retweet Ends 5/26 12pm PST	0
10319	706253816610603008	6:03 birthday tweet 👏🏿👏🏿👏🏿	0
6256	607954839558062081	@HayesGrier DEAR HAYES!HAPPY 15TH BIRTHDAY!RUS AND CIS LOVES YOU SO MUCH!#HBHayesFromRusAndCIS  http://t.co/Y713YE8xNt восемь	0
1061	1131831601049030657	littledoll_18 19yo ES 👍Hot webcam models: https://t.co/jPDr3PNQ1i 🔥 https://t.co/gvjiRpazch	0
3434	695076946741334017	19 in 2 days😭	1
1206	610786448405610496	Decided to paint my nails as it's the only way I can stop myself from biting them. How pathetic is that? I am 29 years old ffs.	1
9724	954379098125754368	Report! ⚠️😷 They have to be like 14 years old! Wtf. You are not a Domme you are a child molester 😡 https://t.co/nXkd580NJO	0
6115	969778253689888768	This how that one nigga did you at 24, remember?? RT @AirGordon_: Jesus  RT 2Tanks_DRE: HOLY SHIT RT @YahooSports: No words! 👀👀👀👀👀👀 https://t.co/BO4KSy5Dlk	0
3182	952453635048378368	It felt right at 17 though. https://t.co/OWrnYtsNHA	0
9982	759078712281223168	She just turned 18 today. Chat with her.   https://t.co/uCq7i2xyrj #orgasm #Anilingus #pussyfuck #porngirl https://t.co/RSo0fOBILT	0
7353	1041043196938207232	@Crux_Mar25 Warbringer is the easiest of the four so far. I'm at level 47, so hopefully I can take him on again at 50 and see where I'm at LOL	0
3081	1041307373544112130	In other news; I TURN 29 NEXT SUNDAY 😎	1
10033	699441073886638080	"my mom went to the store to buy toilet paper and came back with at 40"" tv...."	0
5527	1030486078090829824	@MoliaDumbleton @agreer Happy birthday! I'm right in there with you. Recently turned 47.	1
8668	825911280695439360	@DVSBJP @INCIndia @SMKrishnaCong BJP policy also same and expected after age of 70 to become advisors to young leaders.	0
9114	825533747630108673	2 weeks til the big 25 #feelingold https://t.co/kszHuvxWG6	1
2318	936647818516688901	@RGBrewski @alene721 @rohn_strong @RepJoeKennedy Obamacare guts business and kills jobs growth. The employer mandate is horrific and stops growth at 50 employees. the individual mandate is a financial punishment for not being able to afford health insurance. Why are liberals so bad at math?	0
5254	1037960045177315334	Hollywood legend Burt Reynolds has died from a heart attack at the age of 82 https://t.co/tTTmzb8hoT	0
3024	1030658727412678657	I have loved u ever since I was 13 years old watching u on x factor. to meeting u &amp; seeing u perform these last 5 years have truly been magical. I was suppose to meet u back in january but was too young 2 go :( .i love u with all my heart #Milasafterparty 💘 @Camila_Cabello https://t.co/81efwRjBs9	0
3507	964928229898424325	@sarahchad_ @realDonaldTrump Hello friends I just uploaded a video on my channel. What led to my pregnancy at age 16. Get to hear the full story and how I told my mum. https://t.co/M4D5vOFoxbThanks a lot. Please share	0
8758	1061289773774655490	"@jeremynewberger @SteveKingIA if you have an hour to spare, my daughter can explain in depth why ""16 going on 17"" is gross and problematic"	0
8338	642853534141169665	18 years old and still shop in the kids section😂	1
3656	1145678516454940674	OAP Oladotun reveals he was s!exually molested at the age of 11 https://t.co/ILcms49aD1	0
372	621760504927780864	HELLO I BOUGHT MY FIRST ALCOHOL AS A 21-YEAR OLD	1
7004	502725115822362624	Getting married at 22... I don't think I would want to get married that young.. 😁#JustSayin	0
4883	661378125826236416	Damn bitch learn how to spell. You're 27 years old and writing 'you' as 'yoo'? Wtf? #growup #stupidhoe #uglyassbitch #dino	0
2404	491460164562595840	At 21 years old, I find myself wanting to learn how to rollerblade for some reason 😬	1
6937	1066424283960877057	driving a golf velociti or vr6 ke. at 35 km/h.	0
6207	908535175465680896	21st bday party bout to be lit	1
9997	1035867279861272579	Research after age 25 are hoax crimjnal @anncoulter @act 18/36 汤文盲方黑盒 / human get 🐕💩from Davinjie the genius/after 35 entirely 100%crook https://t.co/tUrJXm4Fme	0
6530	748258136419610625	Been thinking long and hard..... Considering Weber's contact ends at 41 I'm ready to say it ...Worst trade in Habs history.	0
1431	830453051924295680	@BigDaddy1523 can't even count all the good memories but here's a few! Happy 21st birthday boyfriend #2 🎉 (that rhy… https://t.co/ddPZg3TDAd	0
7313	997592574201290752	Going to turn 40 with those tattoos and be hurt	0
2541	1001826166402174977	Big L would've been 44 years old today. one of the greatest ever. #MVP #PutThemLsUp https://t.co/tkDcMYkv9d	0
1603	1063871641048899584	I can’t believe Billie Eilish is 16 lol I really had her down as a 24 yr old	0
5380	995363948466769921	can’t believe my sister turned 21 today, i am getting old😭	0
4782	1032001259878993925	BE THE CHANGE YOU WISH TO SEE@LifeMichigan exploded from Zero to 1,200 in just 5 short years!If you're 18-25 yrs old and want to join a movement of God, APPLY NOW for a Fall 2018 Internship -https://t.co/NeFnTm1Hbo  #YouBelongHere #GoGreatLakesBay https://t.co/UlqzltOmOP	0
8945	539870159457230848	can't wait till I turn 16	1
2334	644694731939819520	with the amount ive been drinking here lately, and how much medicine ive been taking, im certain that ill have liver problems by age 20.	0
4301	899348625108721664	#Casamia #CasamiaBristol #michelenstar #michelenstardining #michelenstarrestaurant #besties #turning30 #birthdaygirls @Casamia_ https://t.co/1QOPFjcSDe	1
6480	319906289612357632	Film critic Roger Ebert passed away this morning at 70. http://t.co/0nciDyIuu1	0
1327	987418570031353856	So NOWWWWWWWW it's mid march I WANTED these for Vday - FAIL now I'm like okay whatever I'll have definitely by my bday 3/31 yet again was i in for a treat. https://t.co/ErmX3PE8xx	0
8589	975188644918161408	How do men reach the age of 18 and still chew with their mouths open	0
3991	665036664742391815	Earlier this week, I thought someone letting me down was going to ruin my 30th birthday. Then I met @rainbowrowell and was proved wrong. &lt;3	1
7629	851525635180818438	@Twitdust @The305MVP @JohnAsHimself My in-laws' best friend died from one, at 68 years old.  She just walked into a door the day before! Again, ANYONE	0
285	966473713070690305	@sophiawut In February of last year they euthanized their oldest elephant Packy who was 54 years old simply because he wasn’t making them money like they younger elephants were. They needlessly murdered him only because they weren’t profiting off of him anymore :(	0
9525	584867341676195841	GFuel Giveaway!Follow me @akaRaids @GiveawayBruh @Tristan_Crystal Retweet thisEnds at 75 RTS http://t.co/IT6ebbODha	0
2949	1151663358136987648	Chanting “Send her back” at @IlhanMN is particularly cruel. Her life would be at very great risk in Somalia. She and her family fled Somalia to escape the civil war there at age 10 and spent four years in a refugee camp in Kenya. (Of course, the cruelty is the point.)	0
2442	611763926087282688	12:14 birthday tweet 💦🍑🎉	0
4336	769017320991842304	Missing summer? Well @FIUHC bringing it back to you at splash 50 tomorrow. BE. THERE. https://t.co/Mzqwx7lsQ5	0
4919	1135657489532370945	So I was telling my husband about when my mom and I looked atveach other and realized I was #bipolar AKA #manicdepression @SeanAstin @MackenzieAstin Your mom #PattyDuke saved my life as a 19 year old who didn't know what was wrong with her.	0
5574	585215873390108672	6 months until my 16th, start buying my presents and cards pls xx	1
4263	965516303946493952	All these Pakistani journalists talking shit about Imran Khan are actually mad because IK’s penis still functions at age 60+ where as they can’t even see their own willy due to their corrupt stomachs.	0
429	980060009957601280	@nicola_agius really enjoyed your #ThisMorning list - though placing Fern below Caron Keating? oooh Controversial move. Also so odd to think that at 15 yrs Philip has now presented for longer than Richard and Judy!	0
9798	756401728472354816	I TOLD YOU IT WOULD BE AT 98 FOREVER #ShareGirlsTalkBoys #GIRLSTALKBOYS @5sos https://t.co/qTpYq3N9Bw	0
5170	593839228196257794	happy birthday bee-hitch #17 http://t.co/ljAhacdhuT	0
10888	1035733909391200256	I need to turn 21 more often, got a free cut free food all day &amp; im getting a free tattoo tomorrow like......	1
1925	691513569951637504	Happy Birthday to my baby!!!! Blessed to spend another birthday with you!!! #20!!! I love you!!! 💯❤️💍 @ThaR3alDeeNice	0
9735	878093291128016896	I'm sorry but my heart is EXPLODING also May thinks I'm turning 32 tomorrow so that sucks but I'll roll with it https://t.co/ygRmSBqxSJ	1
685	840310263383490560	@AmberLynneGirl Happy fucking Birthday Amber!!!!!!! :D :D :D 30th birthday even! I hope you have a fantastic day! you deserve it and more	0
5896	955240673996955648	@kayagbayani Ill take a trip from san angelo just for these for my 21st birthday. No lie.😏	1
7211	664736763513032704	#electorallaw:voting at the age of 16 and electronic voting for the next European Elections in 2019 ? The EP recommends these innovations !	0
458	1172538239519010817	I would like to do something big for my 21st but I just don’t feel the need to celebrate it with certain people	1
5619	445948174725677058	21st birthday in 4 days!!! The turn up is so past real!!! Lmao	1
5295	420419499070726144	No respectable girl over 10 years old should have as many polka dots in their closet as I have in mine.	0
132	634875268335845376	Doms deffo steaming telling me he loves me, never in my 18 years life have I heard him say that😂😂😂😂😂😂😂😂	1
3252	947934633680887808	Book throws a 2-yard TD to Young and then makes the 2-point conversion on a shovel pass to Adams. ND and LSU knotted at 14 with 7:49 remaining.	0
5364	878698171655958528	@GraysonDolan @EthanDolan it's my birthdayyyyyyyy 🎈 28	1
7221	823261392098754563	Y'all ready to bring in my birthday with me tonight? Birthday Stream 5 to 1 am est 😏 Turning mothafuckin 47 😂 JK 24 anyone get that? Anyone?	1
6901	390999353365495808	Happy 38th Birthday you incredible woman. I'm left speechless that I was blessed with such a wonderful mother. http://t.co/b6xzAiCSFH	0
5238	557938305061634048	Trading my car in already lol need that all red challenger or maro for my 21st ✊	1
2167	794675215682957312	HAPPY 21st BIRTHDAY! I honestly am so happy we've become so close &amp; couldn't ask for a better bestfriend!! I love you! ❤️ @MelissaSchelll https://t.co/SPCm33D7lI	0
2566	893686321096609792	Happy birthday to myself 🤸🏽‍♀️ finally 21 🤘🏽	1
9800	998370537998077952	Here I am on my 18th year of ADD medicine and have yet to kill someone, I wonder what my secret is https://t.co/Y6r6QjdEGY	0
6780	696735556554899456	In Korea, 15 years old girl registered onto Child Sex Offender list for next 20 years because she watched BL novel. https://t.co/PSFZotziSG	0
6346	1043354435471069184	I normally have good control of my bladder, but not today. I was at the store (w/no restrooms) holding 8 chocolates (normal), until I had the sudden need to pee so I threw everything in the aisle, ran to my car &amp; drove home like a maniac.I thought I turned 30, not fucking 80. https://t.co/PWw32D9iIA	0
3416	1103263420122628096	@Local12 @MarkRuffalo Hello sir hope you read this reply. I am trying to save my home it's my parents last memory. I need 5 lakhs to payoff the loans and I make 10k per month and only 17 yrs old. Please help me save my home it is the last thing I have. My bank details are pinned my profile. From India	1
2127	515475664863244288	My 21st birthday is tomorrow wut wut 🎉🎉🎉	1
6961	879552286086844417	84 days 😜🎉 #19thbirthday #gettinold	1
10685	1146415619245391872	My 22nd bday on a Friday, all my friends will be 21 ahhhhh acting an ass	1
7108	764578566352678912	Playing games in the backyard in 97 degree heat &amp; I just sprayed myself with the hose to cool down. I am 10 years old again &amp; it's amazing.	0
1501	1136783132613496833	Check out 95.2%  to the big 97 pure sharp max wingspan https://t.co/v9svwxShqh REPPING UP TONIGHT	0
8537	346185956468088832	even at 22 going on 58. lol	0
7270	712131943639478272	I haven't talked to a guy under 28years old since I was 19... I'm not about to start now.	0
8899	476366198813503489	20 years old and still no cavities:)	1
9976	912029975888269312	If @ColbyBrock's fans cared as much about their education as they do about his hair, all of his followers would be Doctors by the age of 16.	0
6573	705648509622456321	I turn 22 in July 😭😭. We getting old y'all	1
6855	968569187638575104	Buhari felicitates with NLC at 40, pledges improved welfare https://t.co/PWdgaFhG2g	0
10207	614202040160546816	Waiting for my 21st so I can fuck shit up and leave	1
1859	867959320809426944	25 years old https://t.co/K6oJU371SD	0
6829	909147127854460928	11 days away from the big 18 &amp; I still feel like this https://t.co/eyCAwmStQi	1
942	789161555241730048	At least in my 25 years of living.	1
10087	661321792112435200	"So here comes my birthday - aka ""pretend every notification is someone who actually likes me and cares if I live or die"" #23"	1
3892	640120365520318464	Toyin Aimakhu celebrates 30th birthday with stunning photos... http://t.co/BmBIaXEH06	0
2387	843613906937372672	My 21st bday	1
2269	1105528885347786752	Check out two of the new rides - one is a hybrid roller coaster that's a wooden structure combined with a steel track with multiple inversions. The other is an over-sized pendulum ride that swings you 147 feet in the air at 70 mph! https://t.co/KvXJWqlhXu	0
7115	1041495567908536320	@benshapiro @chadfelixg In high school I was drinking, smoking, and generally acting like a stupid kid. I went to college, got married, adopted kids... am I forever to be held to the standards I had at 16? Mom with cancer, feeling like the world was ending?  Who would agree to this level of scrutiny?	0
10909	964805098059821056	can like life slow down please, i remember turning 15 like 5 days ago how am I gonna be 20 this year	1
1248	1099912162875719680	My ass is officially turning 19 todayGuess happy birthday to myself	1
287	979455659337859072	I have been to Red Deer more times this week than I have been in my 30 years in Alberta,it’s growing on me 😊	1
4806	1025814491076931585	Listen I’m tryna be Cam fine momma until the age 97 you hear me lmao https://t.co/WzR08fLPXK	0
5923	844802320625905667	Why this about to be me when I turn 21 this year 😂😂😂 https://t.co/kbffncd9Nn	1
6798	382943706090725376	@Cherierahnnn I will keep trying to get @ilovetmills to give you a 21st birthday shout out. Haha. He must be TOO busy...lol	0
319	758359204264570884	I moved out my ppls house at 17 never moved back. I will live in east Atlanta zone 6's worst project before I consider moving back.	0
7434	681154193655263232	Hey @Harry_Styles,my bIRTHDAY is tomorrow and it would be the best gift to be followed by you!Please make it real? I love you🌹— 61,445	0
7625	709353787127930881	@kieswacker1 @ianmallard that's a great bet at 25's	0
3410	625168130080395264	Just bc I have a child at 19 doesn't mean I'm irresponsible you stupid bitch, he's the best thing that's ever happened to me 😘	0
1924	851060928816717828	11:11 A lit 15th birthday🎊🎉❤️	0
8536	906455934851059712	Sterling has 65 G/A at the age of 22.Salah at 22 couldn't get past Andre Schurrle at Chelsea https://t.co/WfTeBhQ22f	0
6413	676871105332690944	@leahrachellopez turning 20 sucks. You're not a teenager but can't drink and it's the longest year ever haha	1
9421	1151871369279344641	Heartbreaking messg I received from a 53 yo nurse in MO (former Repub) in reaction to “send her back.” “I feel gutted &amp; I’ve been grieving. So hateful. The deafening silence from the Republican Party has broken my spirit.  It feels like I’ve died a little bit every day.” 😢💔	0
4234	771199048669769728	@Jonathan_Avila4 throwing up on your 21st birthday party is pretty much a compliment 😹😹	0
10243	675229415731761152	Wait my cousin only turning 25 😳.... I feel old 😩	0
9258	720228183828729860	Coutinho has been good, but age 24 in June. A) age limit needs to be changed B) Immensely surprised Martial is missing.Alli should win.	0
7765	1024355048761872384	Thank you ladies for making my 30th yours🤣🤣🤣🤣 #blessed #NewOrleans https://t.co/nycWkd2NFA	1
6972	686623910004011008	Good news for Idaho's water supply: the majority of the watershed basins are at 95 to 175 percent of normal. https://t.co/Hmw5IfhDcK	0
4994	629042509931507712	When your boyfriend reminds you that is 1 week tomorrow till your birthday 😄 👵🏾 #big26	1
3727	985590122140848128	Barbara Bush was the first First Lady I remember and she was smart, strong and graceful. At 92 I still think the same. Praying for you Mrs Bush. You were from a simpler time.	0
3622	413453877636501505	I'm 29 years old and so very blessed! Nobody to thank but the man ABOVE🙏	1
66	694682631804444672	Indianapolis hit 60°, breaking the old record of 59°. We're still at 43° in FW.	0
1802	611304297238802433	Half of texas is going through a storms and flash floods, meanwhile I turn 50 shades darker everytime I walk outside #elpasoproblems	0
3586	945069538382696448	i feel like at 26y/o, I’ve developed. Asthma 😫i wonder can you get asthma at this age ...	1
9824	982846549163208704	alls I knows is that my god brother better be home for my 21st bday smh	1
8603	997608713182728199	People give me the funniest reactions when they find out I have kids, let alone 26 years old. Like noo, I’m not the 16 year old you thought I was 😅😅 #grown	1
8991	1029067239344037888	The Great Movie Ride was one of, if not my most favorite attraction of all-time. I went on an odyssey to see every movie in it at age 13 and that quest shaped me as a person in many ways. Besides that, I have such fond memories of friends/family lost and still with us on GMR.	0
10602	947968526026969088	I turn 20 a week from today🙌🏽	1
1093	912753426118868992	Someone who dropped out of your high school &amp; had 2 kids before age 20 is on Facebook rn typing a 300 word political rant w/ no punctuation	0
2600	758891923088154624	birthday twinz fina cut up in less than 12 hours, fina show em how them leos do it 🤘🏽 #Houstonaintready #21 #22 https://t.co/B6F8it1S6T	0
1760	785873468353052672	Livin room floor w/tears in my eyes, hearing them say you gon be gone for a long time.... DRIZZY! happy 25th birthday🎉 I love u😘	0
2229	875140502013726720	Destiny running at 30 on XB1X is a good reminder that this thing is not a gaming PC and has to play within the console ecosystem.	0
357	1048381920457965569	How is a 14yo allowed to work there? #Superstore	0
1489	959585416977448960	If regular exercise is good for you, why do athletes retire at age 35?	0
396	1038797033161859079	Adalberto Mondesi is the first #Royals player to steal 20 or more bases at age 23 or younger since both Carlos Beltran &amp; Carlos Febles in 1999.	0
6373	1056636517752422403	My birthday is on October 31, Halloween. I will be 25 this year. Here’s a list of 25 things I want for my birthday. https://t.co/rHGZJ16Nw2No pressure but if you’ve enjoyed my tweets and my energy, this is a great way to show your appreciation. https://t.co/PVwHDTLcmp	1
2687	719191855955582978	Brad Hogg drank unfairly from the fountain of youth, still a pro cricketer at 45 years!	0
10635	724222436003205120	I'll have my house before I turn 30! I'm working on it...saving, building my credit, and praying for it!	0
9927	748887255008194560	And I turn 21 in January so this would be perfect timing	1
3556	759024056628674561	I'm 23 years old now. I'm happy, but I'm also very cold/heartless and I just don't give a fucking damn.	1
6507	901458269448716292	if you're my 19 y/o brother crashing in my house for 3 weeks and complain about my toddler's cartoons you're gettin… https://t.co/cGqVwZ5i6k	0
7872	821056302403190789	At 17 I literally have nothing 😪	1
8098	823893654154706950	Happy Birthday to us! MBL turns 10 years old today! #Decade	0
876	878309419649388545	How dare they come after the Queen!!! 😱😤 Blessed if I look even remotely close to that at 47! https://t.co/WdnOBrNLEx	1
2193	824965186993872897	Nearly 9 out of 10 smokers start by age 18. People who start using tobacco of any kind as teens are more likely to get addicted to nicotine. https://t.co/oaxYj2vf8V	0
1740	1026621250536452097	and this comes from a girl who lost her mother to murder at 19....	0
7222	861619121825304576	I want to redo my 21st birthday one of these weekends 🤔	1
9775	1001270758155407361	24th Birthday https://t.co/mDGPNHbzmJ	1
533	876168378980777984	I turn 21 in 4 months 🙂	1
3445	1034022205557039104	@NateTinbite Spoken like a 16 yo.	0
6376	898580903164858370	My dad was like you acting like you 40 years old you got ya whole life lol	0
6229	877867411973611521	–  i'm only 13, turning 14 next year	1
6093	589980065896726529	@iambeckyg bby my 16th birthday is coming, I'd be so happy if you surprised me with a follow 😊❤️🙏🏼 PLEASE	1
1778	845455813342826496	BRUH I THOUGHT LEBRONS 50 SOME GAME AGAINST THE RAPTORS AT 20 WAS UNTOUCHABLE, BOOKER HAS 64	0
8993	1056599633730920449	@Flash_Katie237 @deezel21 @StephB617 @BrokenBridgeGXB @hollyanderson30 @ZayZay2418 @MikeSchmidt09 @Fanofoldshows @JohnWesleyShipp Thank you! No cake or anything for us. Maybe in a few years on our 20th	1
4143	971421148478148609	My great grandma Babe passed away this morning at 96 years old. Thankfully, I will see you again someday. ❤️😇 https://t.co/OP3JMuP7Ak	0
3966	1068868260861480960	"@LionofThe Michel, 73 years old, in a wheelchair, came from #Dijon for the #Acte3  #GiletsJaunes #Paris .  He says : ""All the work of our leaders is  contrary to the interests of the population""  #AntiGlobalism    https://t.co/dOIUueqnK7"	0
3152	887078988551729152	Happy 18th birthday, @jajaagno! 🎉 Goodluck sa games nyo. God bless! 🙂 #FinalsGame2 #Palaro2016 🏐 https://t.co/VX5iruoD5b	0
9436	888708022700322817	@nontolerantman At at 20 they'll commit acts of terror	0
2984	923644376651354115	Lol me and boyfriend went to see the 1st one on my 19th birthday https://t.co/yUbpRGlBzu	0
9689	824734287157157888	Our angel would have been 27yrs old today. Happy birthday Kayleigh, miss you so much. Always in my heart 👼🌈💫💞💕 https://t.co/iQdUunpmmQ	0
9757	590271385437614080	No zack is not turning 27 tomorrow I refuse to accept it	0
6371	993723907348877312	Dam I turn 18 in 2 days	1
9974	1105857775622483969	it’s my girlfriend’s 18th birthday and our 18th month of being together, god knows how in love i am with her ❤️ https://t.co/HjN33PM23Z	0
5164	1061322059572228096	my birthday outfit is complete 12/4 Wya 😍	0
8216	975004524690771968	Anyone else in two minds about running the Oakley 20 tomorrow? I feel like a total wuss but I cannot see the benefit with the conditions the way they are ❄️❄️❄️❄️❄️❄️	0
7818	861218764003606529	@ben_cameron This has really cheered up my 11yo whose SATS start tomorrow. Thankyou	0
8905	189921422460731393	3 days till Florida. 7 till I turn 26. fml. time to grow up and figure life out!	1
7470	1054087487981846528	Anything that was said before age 15 don’t count	0
9232	765694317197484032	world of chances is probably tied with MLILAS for Demi's best song. I can't believe she did THAT with john mayer at 16	0
825	1085296864772218881	Your mcm now couldn’t even dream of laying a hand on me at 14 https://t.co/nLrpYjsrbu	0
9111	613002030089654272	I'm finally gone be 18 tomorrowwwww 😛😛😛😛	1
913	892559111518277633	I want a lot by the age of 27.	0
9074	651199549122351104	I'm 20 in 20 days .. This calls for some spontaneity	1
1102	742466533880893441	Anthony Luis Laureanodisla, 25 years oldJean Carlos Mendez Perez, 35 years oldFranky Jimmy Dejesus Velazquez, 50 years old	0
6974	507953693703274496	Frosh week as a 33-yr-old has included a lot less waking up in my own barf than frosh week as a 19-yr-old. Still fun tho #backtoschool	1
5157	982062081267634176	Tough decisions about 13 yo Helix who has hypothyroidism and needs treatment. Pills are hard on him. Radiation cures if we board him for a month to keep him away from baby. This baby is now a toddler. https://t.co/PF6mmIGrTI	0
91	896946013235273729	ITS MY 21st BIRTHDAY‼️‼️‼️‼️	1
10786	441248448650567680	I bet Dominique Wilkins at 54 years old could actually NOT drop 40 points on LeBanon's defense. #FirstTake #gtfoh	0
6639	692840803861790720	#throwbackthursday of the first time I dyed my hair green, 10/29/13, my 20th birthday. Manic… https://t.co/TE7LdLRvMY	0
9405	1045698208813514753	I always envisioned this for my 30th. The mansion is still happening and the yacht. But aint about to be no damn 30 people. I don't even like 30 people and 30 people damn sure don't like me enough to travel for me. https://t.co/tdfdXnMv9k	0
1177	781687328678948864	i just found out that there are 91 days left til i turn 16....bITCHHXJSJSJ	1
4164	440401442482819072	Finally 12:20 shower time and off to sleep!	0
4742	913298403945103360	We regret to inform you that JYPSY the World's oldest Bornean orangutan passed away at 62 on 27 Sept. 2017. We'll miss her forever. https://t.co/Qga4jT4zzH	0
3443	1095472791632179200	@ThreeColumnsArt Just went to their site and just wow. $30? FOR 60 MIN. Dear STL, you have a whole city of cool backdrops. Take pics out IRL and take @ThreeColumnsArt suggestion. Give some money to the REAL museums! (Or even the ZOO). These fools will be charging $10 next month, &amp; out in 3 months	0
5884	965643233383632896	My 19 yr old self woulda had Lucci fine ass in his feelings lmaooo fuck it!! PROSPER SIS! https://t.co/jEeNr5MaJo	0
373	789158275669495812	My coworker is fucking 29 years old and he has read one book in his entire fucking life	0
8842	348113795035561985	I'm going to be 23 tomorrow so it's about time I changed a few things..No more late nights,Drink less,Smoke less &amp; stop eating junk ..NART!😝	1
741	928271891726569472	Rl can’t believe they gave meek 2-4 years for a case that’s over 10 years old.	0
9236	746180321486372866	Grace VanderWaal deserves a Grammy for snatching me at only 12 years old	0
3147	1152223073564839936	My uncle 64 years old serving a life sentence for drug trafficking🤦🏽‍♀️So I get offended when mfs glamorize that street shit. Tell the young kids what it really is and not no hood fairytale	0
9989	855791204579119104	Happy 18th birthday you idiot @elenacalderonee	0
6526	500990112214581248	Need someone to make is a nicki minaj cake for my 16th birthdayy😁😁	1
4702	613689579875405824	Cum on my show‼ Win a Mill to be happy‼ If Not My Fans dont like it, at all @FenkellHomie: I Want To Be A Millionaire Before I Turn 25 All	1
9002	1143034621988184064	Jesus died at age 33. That’s 33 shots from twin glocks.  16 a piece  makes 32. Which means one of my guns was holding 17… https://t.co/HXOpZJZUMc	0
8144	472259428654538752	@chloebuckleyx happy birthday chloe!! Finally 18 🔞🎉🎁 xxxx	0
337	946606517301776384	Not like I’m turning 21 ya know 🤷🏽‍♀️😭 just a dub 🙄🤧	1
6726	679967560864018433	#HappyBirthdayLouis My Heart My Love Of My Life My Angel My HeroILYSM.Happy 24 BirthdayThank you for Everything @Louis_Tomlinson xxx :)	0
9910	985392148467081217	I’m 18 years old. If I can vote, fight for our country, buy cigarettes, live on my own, and so much more; the list just goes on and on. Tell me why people steady talk shit on me being pregnant???🤦🏻‍♀️ I’m an adult. I think me and my son will be just fine, thank you.😊	1
7233	1029338654819401730	Today is my birthday &amp; my daughter’s birthday. I’m at work atm. I’m forever 21. 😂	1
10569	1026835135625220097	I haven't cut my hair since I was 16 years old...and I don't want to cut it ever.	0
2271	947913914381209600	i want to look SKINNNNNY on my 18th but idk where to start, i am such a fussy eater and the thought of fruit/veg makes me gag https://t.co/uzRxlvYsUW	1
3189	712562108593020928	@TheBeautSarz i nearly got myself ran over 😩Yassss tell me so I can buy my outfit. I need to plan my 20th man	1
7902	728947122725376000	A 12 y/o that is positive he's an A list celebrity  https://t.co/WHXXefjsCr	0
5881	702364453443117057	She blocked me on IG because I threatened to tell my mom on her omfgggg she's like 13 years old 😂😂😂😂😂	0
8969	1168319515056332800	A real ones birthday🥰🥰 #21 https://t.co/e5irr8Pumo	1
1673	952234241558851584	@dailyunnie #BTSARMY #BestFanArmy #iHeartAwards 19y.o proud army here 🐣🐣	1
1196	818124618217259008	why does my thread stop at 55...	0
7132	810631902784790528	@SHORTEEBLITZ can you shout me out Leonie aka minty my 36th today..wish me luck next 36! * big up the familam,kiss listeners,the wuurl xx:)	1
