tweet_id	user_id	text	created_at	label
805830427319504896	113507875	Nothing personal, but I need an antacid. When you began speaking my stomach was flooded with very painful juices.	12/5/2016 5:45:20 PM	0
769237375964831744	25726490	Morphine and Oxycodon - Moved to LaGrange GA from Hawaii a few months ago. Have been on 3-100mg morphine and 4_... https://t.co/BmKXYltaVF	8/26/2016 6:17:36 PM	0
821738772484255744	210903951	RT @RosaDragonetti Patch, gum, inhaler, lozenge, mist. All areavailable in Ontario to help people quit. Costs less than smoking. #NNSW2017	1/18/2017 3:19:25 PM	0
704551833524523008	164354865	RT @bayumbr: @bethanyamberr RIGHT. I took a muscle relaxer and I'M STILL AWAKE	3/1/2016 6:20:21 AM	0
600224712879255552	51972459	After an exhausting weekend &amp; 2 sore backs, #datenight looks like vegging &amp; ibuprofen.#dateyourmate #betheldymc @Spouse_Dates	5/18/2015 9:01:37 AM	0
1034414072681226240	1418377147	@Artspeakcentral @kimworldwide @bengoldacre @YouTube I had one and was as sick as a dog for weeks, then I was given Lipitor for triglycerides and had a minor stroke, was on steroids for yrs and couldn't handle being touched, then was given HRT which gave me worse migraines, I sacked most of my doctors	8/28/2018 12:00:00 AM	0
845264479348764672	23069037	@JessRunsHappy been there. No ativan for me while pregnant tho. it sucks. I've had panic attacks this week :( . Glad you are feeling better!	3/24/2017 1:22:10 PM	0
748789205355028480	1426323487	@MSimpregnant Maybe, yes. We ended up with Ranitidine &amp; Omeprazole. He's 20 months now &amp; been off both for a few months.	7/1/2016 8:03:53 AM	1
865008569380331527	198736054	RT @_MARI_juana_: bitch i'm on twelve xanax	5/18/2017 12:58:08 AM	0
716744290823606272	880929493	@marcylauren when living in states!clued in!ordered my lipitor from cdn &amp;only $200 4-3mos!in hawaii it was $1;000. 4 -3mos supply!	4/3/2016 12:00:00 AM	0
426959537342394369	21390223	Does anyone use Proactiv? If so, what do you think of it? #skincare	1/25/2014 6:07:40 AM	0
610929910190899202	28633095	Disney people - need your help!!!Ok so tried to add in Benadryl and it totally knocked me out for most of the... http://t.co/uiw5TLwcDm	6/16/2015 10:00:15 PM	0
532537016052092929	1416489241	Never been so excited to get some medicine! Off to get some colief for my baby girl, fingers crossed it works ! #colic	11/12/2014 2:14:53 PM	0
1016008398746324993	26476258	@aarongate @TourOfAustria Might pop a Lipitor before celebrating tonight!	7/8/2018 12:00:00 AM	0
877009297598816256	568660517	@alexisvalencia_ They ended up giving me promethazine and man that worked but made me sleepy. I went like a straight month barley eating	6/20/2017 3:44:45 AM	1
908363658673127424	15872716	RT @MollyJongFast: @Mikel_Jollett The mixture of human blood and fentanyl have been doing amazing things for Ann's skin.	9/14/2017 4:15:47 PM	0
828073425428176897	30102809	@tiffanylynncole give him Benadryl	2/5/2017 2:51:04 AM	0
877597136099000324	1965905660	RT @Nickiavery77: When @Lactaid has made it possible for you to enjoy ice cream and dairy! #DairyEnvy https://t.co/gUPTlfvGyi	6/21/2017 6:40:36 PM	0
696781112677396480	2916894843	got so high on the Miley Cyrus I need some codeine just to relax ..	2/8/2016 7:42:17 PM	0
990406239325736960	22698522	@siobhan_huggins @SteakAndIron @KetoCarnivore I surprised mine by stopping statins on my own. Labs on the left are after a yr of Lipitor/Lovaza. On the right, after 5 wks keto. She was impressed! https://t.co/dyJTQVdnyI	4/29/2018 12:00:00 AM	1
681629638762840064	356443967	pop A xan , w/ a pineapple Fanta 😈	12/29/2015 12:15:44 AM	0
607602634564845568	98817513	Zofran literally saved my life this morning. So glad my work has this stuff.	6/7/2015 5:38:51 PM	0
717750076534292481	146653497	@kacewells3 I had Vicodin. it was lovely. I slept for like 12 hours everyday.	4/6/2016 4:25:28 PM	0
722352795286958080	4727715580	hang out ok i really don't have time to go buy crestor wind probably ever blast	4/19/2016 12:00:00 AM	0
793897016032190465	337869902	I can't help but laugh at my bowels, just imagine having blood thinner injection, iron tablets, lactulose, paracetamol and ibuprofen.	11/2/2016 7:26:13 PM	0
411173397163286529	435396194	RMs Q: Can anyone recommend a good product to use on 're occurring nappy rash? Sudocreme isn't helping much. My lil one is only 6 weeks.	12/12/2013 4:39:11 PM	0
1010374411818500096	129632409	@AnnChildersMD With hx of a vascular event, no matter how mild I would treat. Atorva 80 mg or Rosuvastatin 40 mg and would qualify for PCSK9 inhibitor (Repatha/Praluent). Why no aspirin?  Her children should be screened. Would love to see genetic testing but usually not covered.	6/23/2018 12:00:00 AM	0
746147496422932485	463331339	Hello everyone is there any on who is taking cymbalta for fibro and if so gows it working for you... Thank you- Dena	6/24/2016 1:06:40 AM	0
643549816736362497	34632084	@astrazeneca i hope come january, the generic crestor can handle this! thanks for making a difference in the numbers! http://t.co/grnqqcvmgy	9/14/2015 12:00:00 AM	0
677299168243671040	171583047	@noelyy_ Well she can stop growing hair I wake up in the middle of the night cause it hurts so bad :( can I take tums ?? 😭	12/17/2015 1:27:59 AM	0
975501971288412162	934771231089414145	@CrazyRxMan I used to hate them and the Lipitor 10 bottles drive me crazy!	3/18/2018 12:00:00 AM	0
953858144035377153	4191245962	@mommystory @kurteichenwald Do you also have you calcium levels checked? I have tried 3 diff statins with no luck. I now take Crestor &amp;Repatha next blood draw next mo.	1/18/2018 12:00:00 AM	1
736245518599376896	1172181728	RT @LuBellWoo: New comic! The Ballad of Tylenol PM Girl: https://t.co/fxpo9W62yV https://t.co/f9ITAzQQFx	5/27/2016 5:19:45 PM	0
571694964486373376	1418761495	In hindsight, taking all those laxatives before the tickle fight was a terrible idea	2/28/2015 3:34:35 PM	0
668894045247250432	20422177	@Mariah2you They want to see improvement in edema and blood pressure before starting cytoxin.	11/23/2015 8:49:02 PM	0
588939552527618049	119199811	He reminded me to take some NyQuil.	4/17/2015 5:38:25 AM	0
819212441997479936	3185372358	New chemo (pill form) given and prednisone started last night.  She's a new woman today.  Food is her friend... https://t.co/lbx8hdwAei	1/11/2017 4:00:41 PM	0
968539806153216000	21702163	Hey @ThatKevinSmith hope you recover nicely. Lipitor didn't treat me too well, muscle aches, weight gain in my midsection no matter what I did, ended up on Crestor, much better for me. If u get stuck on the rx, see about switching....	2/27/2018 12:00:00 AM	1
729491459708162048	2287485296	@ReaverBait At 24wks &amp; younger it is standard medical practice in US to abort via D&amp;E. At 25wks+ they use digoxin followed by still birth.	5/9/2016 2:01:31 AM	0
1007734966791364609	59967673	Asking @medhead68 for a friend: Should Leiny’s Grapefruit Shandy be avoided while taking Lipitor? 🙄	6/15/2018 12:00:00 AM	0
819193312590626816	2914922483	@X_mountainmama I also have done a shot of honey, garlic and cayenne pepper! It's all natural antibiotics!!	1/11/2017 2:44:40 PM	0
744923231228829698	2407349744	@medicarerights u should investigate @wellcarehealth part d --ripping off patients by not putting generics on the formulary like 4 crestor	6/20/2016 12:00:00 AM	0
898040431484776448	52909354	I can't sleep lately I'm so annoyed. Not trying to take this Xanax but I gotta get some rest. I've already woken up 3 times.	8/17/2017 4:34:58 AM	0
567554313354899459	390618790	When your boyfriend tells you to take some benadryls to get a good night sleep and that he'll take care of the baby tonight 😍😍😍😍	2/17/2015 5:21:07 AM	0
887080287775150082	844259131162791937	Hey mom can u get prozac.	7/17/2017 10:43:16 PM	0
862519369129234433	768462360	@chaos_systems @endlessyarning I now need to take several Benadryls JUST to go to sleep after reading that	5/11/2017 4:06:57 AM	0
555467785061814272	309252573	@acf_uk @cocofinacoconut this would be perfect for me because of having to start atorvastatin tablets to control my cholesterol👍	1/14/2015 12:00:00 AM	0
1028062497381609473	1026273198793416704	So apparently god's down with gays, but not down with eating ass. That's why I'm not down with God, I'm down with crestor.	8/10/2018 12:00:00 AM	0
864319076272930816	864302833926938624	@pfizer_drug he never had had that i believe lipitor have him dibetes  and seizures and a stroke	5/16/2017 12:00:00 AM	0
856718919071039488	10161712	RT @Fatt_Stacks: when he misses a dose of antibiotics https://t.co/40VBWJWlqf	4/25/2017 3:58:02 AM	0
864904367547105280	111706503	RT @cyberxanax: me when i forget my xanax at home https://t.co/0j6ltjon6o	5/17/2017 6:04:05 PM	0
677076902431948805	2857153682	I need another Motrin these cramps are kicking in😩	12/16/2015 10:44:47 AM	0
689197625954811904	2816483211	RT @BHAMPAGNEPAPI: Pop a xan and move on	1/18/2016 9:28:13 PM	0
858922419515535360	1191926066	I just did a dose of percocets wit some strippas.	5/1/2017 5:53:57 AM	0
899235874780704768	438464360	@AlexBThomson @eoinmccarthy Stopped one this week, 96yo on 10m atorvastatin, repeat falls from aching legs 🙄🙄	8/20/2017 12:00:00 AM	1
867741351227662336	2227033568	@Narctalia (Smiles) ibuprofen and lots of water..	5/25/2017 1:57:14 PM	0
824707298119548929	450203486	Mucinex maybe😩	1/26/2017 7:55:16 PM	0
1019677316128133124	796015982762463232	I'm about to take Crestor for the very first time and I'm nervous AF.  I hate pills, but my cholesterol is so off the charts, (I barely eat meat, let alone, red meat) and it's genetic so I have no choice.  Please tell me this won't make me feel weird.	7/18/2018 12:00:00 AM	0
953831365400809474	21261373	@kurteichenwald Crestor is a heavy duty Statin. I can't take it. I take Pravastatin, which lowered by LDL to under 100. If Trump's LDL cholesterol is still 143, yeah that's bad. What is Trump's HDL b/c is that's low he's really in bad shape.	1/18/2018 12:00:00 AM	0
776468777005228032	790670017	@Pink_lipss @Aye_Kai_47 you a lie. Imma faint by then. I was just playing about leaving earlier I'm so fr now lbs I need them ibuprofen 600	9/15/2016 5:12:37 PM	0
8220884843	15743775	Oh, look, my percosets aren't working anymore, just like I told my doctor they wouldn't work after 3 or 4 days.	1/26/2010 3:46:41 AM	0
804117583465222144	25726490	What Is The Best Generic Version Of Wellbutrin Xl - Watson or Anchen? https://t.co/UZCopxzOq7	12/1/2016 12:19:06 AM	0
911966919892271104	758028678156517376	@PeaceLovePgh why not?  which one are you taking?  I found a huge difference between lipitor and crestor	9/24/2017 12:00:00 AM	1
406765941612371969	260901346	@kellsiehalstead well hopefully you get something!! They told me I could take dramamine and couple other things! Who is your doctor	11/30/2013 12:45:32 PM	0
887442727536779264	2847910801	RT @DrMRFrancis: In pursuit of the weirdest childhood nostalgia: the taste of amoxicillin https://t.co/bD6MDAcdTD	7/18/2017 10:43:28 PM	0
985016329970372608	2732615219	@Kennaleigh1970 I never really had high cholesterol before but with the blockage I have, they wanted to be safe so they put me on Lipitor. My family has weird medical issues so my sisters being that high doesnt shock anyone now. Back then the drs freaked out.	4/14/2018 12:00:00 AM	0
904313142951510018	3314932297	https://t.co/gIUmgUJO2E | Used incorrectly, fentanyl can kill https://t.co/s5gE0gszYb https://t.co/EJvdX3kl2o	9/3/2017 12:00:29 PM	0
841514001548877824	458920066	RT @lucasshole_: Me: I think I'm having a heart attackMy Mom: Take an Advil you'll be ok	3/14/2017 4:59:07 AM	0
196582267752153088	517960578	Doing some research, found out that sulfuric acid and ether is used to make the legal synthetic THC.. But that's okay with the government.	4/29/2012 12:50:39 PM	0
237577410369945601	45887951	So after feeling sick again for the past week, I've booked in for a doctors appt &amp; blood test, not letting them fob me off with gaviscon.	8/20/2012 3:50:43 PM	0
877323329748652035	3969564514	Nexplanon inserted today via /r/birthcontrol https://t.co/iTjSA78OvF	6/21/2017 12:32:36 AM	0
888875484997701632	21754615	My neck. My back. My Lipitor and Prozac...	7/22/2017 12:00:00 AM	0
882635179654877184	2271145370	*drops mic**steps off soapbox**pops some abilify*	7/5/2017 4:20:00 PM	0
663820567104065536	343335026	As I get older my hair is thinning thought I would try Rogaine... https://t.co/FyrpMFnFXM	11/9/2015 8:48:51 PM	0
1011976391078875136	16227415	@KatbeeFulgenz Patient offered me their lipitor last week.	6/27/2018 12:00:00 AM	0
855208255902986240	588330753	RT @CDCofBC: Take the @CDCofBC's new online course to learn how to administer naloxone, via @towardtheheart. https://t.co/y99qvRgNA7 #StopO…	4/20/2017 11:55:11 PM	0
409729209653669889	67074048	Check out two of the #citrus fruits we include in our Multi Gummies for their #vitaminC content! http://t.co/GqZLxdpWU5	12/8/2013 5:00:30 PM	0
537485623964467200	967283898	not even been a full day &amp; I already hate nexplanon. 😩👌	11/26/2014 5:58:53 AM	0
854863549553926144	25896349	Luanne is such a man. I can never get over that. She is literally a man. Get a throat lozenge #RHONY	4/20/2017 1:05:27 AM	0
680995645088489472	25726490	#rx #drugs Adderal manufactured by Teva not working - The pink 30 mg instant release suck. The orange footballs... https://t.co/QNG1gHlR0R	12/27/2015 6:16:28 AM	0
783353579121676288	25783578	Did you know that Cipro comes in eye drop form? Neither did I, until this morning... #pinkeyewontdie	10/4/2016 5:10:21 PM	0
830526204600016896	1879216273	@IanMarsden76 got major major cramping pain in my stomach. I'm literally doubled up in pain. Even codeine isn't helping.	2/11/2017 9:17:32 PM	0
538193316848750594	19850459	Even the Black Friday Snapchats make me wanna down a bottle of Xanax. What an awful tradition. 😖💊	11/28/2014 4:51:00 AM	0
567453375076499457	761600509	a man is counting his atorvastatin at the counter. he litterally counted a 90 day supply by pouring it on the counter.	2/16/2015 12:00:00 AM	0
922566481451171840	817461441695518720	@repmarkpocan @NancyPelosi A year ago I was paying $90. for a 90 day supply of 10 mg. Atorvastatin Pres. at Walmart… https://t.co/QYVbOFqlcz	10/23/2017 12:00:00 AM	0
872354240378933248	947822082	RT @balloon_wanted: We found benzodiazepines in urine tests conducted	6/7/2017 7:27:13 AM	0
902137903089938432	227912175	@Cogar76 I told you to get some Benadryl!!!	8/28/2017 11:56:51 AM	0
891336040690188291	2259545005	I should add that I managed to do all this without alcohol or clonazepam which is 👍👌	7/29/2017 4:34:06 PM	0
943708012665036800	535500670	"Nurse sent over a script for Atorvastatin quantity of 1 with 5 refills today. It was really great when said nurse acted inconvienced that I called to fix the mistake and responds with ""well I think it's 30 so""."	12/21/2017 12:00:00 AM	0
775051760989671424	62905628	RT @Ingwit_: I have nothing but loathing for people who use benzodiazepines recreationally. Futhermore Thomas Middleton wrote most of Timon…	9/11/2016 7:21:54 PM	0
458154266725990401	16406375	Nothing like forgetting to take your prilosec &amp; waking up at 3 am projectile vomiting stomach acid. School is going to be fun today. Yay!	4/21/2014 8:04:23 AM	1
853036273312903168	2521438866	RT @730t__: if i could marry adderall	4/15/2017 12:04:30 AM	0
1010324889775923200	64836175	@vonmoishe He was pretty open about being on lipitor. That would be my guess.	6/23/2018 12:00:00 AM	0
935863411639853056	146403616	All the strange symptoms I've had in recent weeks are the same as the side effects of Lipitor which I've been takin… https://t.co/QkXuFf358e	11/29/2017 12:00:00 AM	0
428762744158818306	1363288213	“@Tay_Marlene: Vapor rub and NyQuil 😷😴😴😴” ugh lucky 😩	1/30/2014 5:32:58 AM	0
973037317077327878	848309938199908353	@Ajar_Kochar @AnkurKalraMD @Babar_Basir @GreggWStone @DLBHATTMD @ajaykirtane @RenatoDLopes1 @SVRaoMD @TYWangMD @agtruesdell @DrSheilaSahni @Drroxmehran But we do give patients anyway 80 Lipitor with ACS/CAD. Not sure that this study adds anything new!  Plz educate me if I am missing something. Thanks for sharing	3/12/2018 12:00:00 AM	0
784129211464294400	215336863	@PGSjournal New film by @MHRAgovuk about valproate prescribing to females. Please share. https://t.co/4ErvYxLEQY thanks	10/6/2016 8:32:27 PM	0
623553204538572800	573837100	Adderal the truth  https://t.co/uXoyRuRyS1	7/21/2015 6:00:43 PM	0
1015733849718972417	126105959	Look upon my blood work and tremble, ye mortals, for verily I have the lipids of a god! HDL up. LDL down. Triglycerides way down. Awesomeness off the charts! Clean living and lipitor folks. 😎	7/7/2018 12:00:00 AM	0
976415568256557057	15548319	@DrAseemMalhotra @ProfTimNoakes @zoeharcombe @FatEmperor @kazaston @theJeremyVine @SimonCapewell99 @JeanneLenzer1 @DrScottMurray @drjasonfung @drjamesdinic Totally agree! After my MI, thanks to Dr recommended calcium supplements, I was put on 80mg of Lipitor. I was on it for 2 months with plenty of side effects. Almost 3 yrs later I have neuropathy and memory loss.	3/21/2018 12:00:00 AM	1
972285887454334976	874889449	@BenBikmanPhD It took me 6 weeks to get to 0.6 mM. Blaming the Lipitor.	3/10/2018 12:00:00 AM	0
764512655226703872	365711825	LOVED this product so much as it cured my sleepless nights! @Influenster #zzzquill #SleepLovers #ad #gotitfree https://t.co/G9IMgnNZGp	8/13/2016 5:23:15 PM	1
947142957785853952	365008595	@thebiggrog @drnickgreiner @SyrinjXchange @FatEmperor Also Apr 2013 FBG 114, A1c 5.9, TG 266, TG/HDL 5.6, ALT 41. Heading for disaster, but LDL 73 (Crestor), so what could go wrong?	12/30/2017 12:00:00 AM	0
844614671411884033	18655883	Can I take Tylenol PM then night before surgery? Asking for me.	3/22/2017 6:20:04 PM	0
842050272671240192	1426979654	@MorningBriefing Get McConnell a throat lozenge PLEASE. https://t.co/x8pIkbolyP	3/15/2017 4:30:04 PM	0
907367999954407425	812856988724031488	This could be the Theraflu talking, but I'm pretty sure Tofu ate two of my cough drops 💆🏾	9/11/2017 10:19:23 PM	0
870970435256635392	2733269916	Excedrin migraine is all you need in your medicine cabinet	6/3/2017 11:48:28 AM	0
897302717764435968	191130084	RT @chrismerazz: @keybladexxx y'all bitches suck dick for xanax shut up	8/15/2017 3:43:33 AM	0
821654474695512064	20136653	@EamonnHolmes sounds like a chest infection, you need a dose of anti biotics and steroids sorted me out and I'm bad asthmatic. #getwellsoon	1/18/2017 9:44:27 AM	0
791960598909026306	1197354972	EpiPen Price Hikes Reportedly Added Millions To Pentagon Costs https://t.co/YgchYmU4Ds	10/28/2016 11:11:35 AM	0
1020614172403470336	750457920832278529	@WilDonnelly Try some of this to help keep your BP down and it'll help keep your arteries clear of bad cholesterol with 0 side affects like lipitor. Hope you get back in good cardio health soon. https://t.co/oAt92izCd8	7/21/2018 12:00:00 AM	0
116241632139018240	21390457	@roisinanna she has that look doesn't she? It's the eyes that give it away. Valium or that ADD medication. Ritalin is it?	9/20/2011 8:05:39 PM	0
900989346152669185	90932541	After cleaning Symone's nose out and putting that lavender baby Vicks on her anc changing her diaper she is now back to sleep	8/25/2017 7:52:54 AM	0
409139722477240320	175554991	Robitusin is the nastiest shit I've ever had in my whole life. I'm pretty sure I'm going to cough/ throw it up. Js.	12/7/2013 1:58:05 AM	0
488534211343572993	830067516	RT @ekobrien10: Thank god for Advil	7/14/2014 4:03:27 AM	0
933550312119418880	6387222	@scofro14 @webbernaturals My aunt had terrible side effects from Crestor... Suffered for years, without knowing it… https://t.co/yixZddFBgz	11/23/2017 12:00:00 AM	0
729776236814290944	354576822	When you're laying down for a nap but you have heartburn and the tums are in the car but you have no energy to go get them 󾌠󾰟󾰑	5/9/2016 8:53:08 PM	0
572884520548093955	543960453	Can I get prescribed percocets for my period cramps	3/3/2015 10:21:28 PM	0
344059807906553856	402069357	@graceclaydon doxycycline are good and cheaper than malarone, just don't go with larium unless you fancy hallucinations! :)	6/10/2013 11:53:45 AM	1
792187234741026816	207443965	All I asked for was tums.	10/29/2016 2:12:09 AM	0
783189846424551424	118314268	wrote a short story about xanax abuse from the perspective of a repressed conscience.  Where's my pulitzer?	10/4/2016 6:19:45 AM	0
809789359595524097	738869627841740800	My nurse is a bitch and I just want an ibuprofen 😅	12/16/2016 3:56:43 PM	0
1028372976696258561	1019798485569277952	@people Lipitor is responsible not depression not dementia !!!! Lipitor causes cognitive damage, muscle damage, An much more.  His doctors turned a blind eye to the damage Lipitor had done .. RIP Happy Birthday..	8/11/2018 12:00:00 AM	0
902018850513932292	1869921918	My kid breaks out in hives bruh I have Benadryl, Benadryl itch cooling gel, hydrocortisone, oatmeal bath, &amp; aquaphor oh yes and google🤘🏾	8/28/2017 4:03:47 AM	0
111242267318173696	241753268	New study shows risk of miscarriage with use of ibuprofen, naproxen, and other NSAIDS http://t.co/4nC7pv1	9/7/2011 12:59:57 AM	0
831034708280614912	331184405	be glad when this Tylenol PM kick in.😥	2/13/2017 6:58:08 AM	0
1022686787787993088	916792728700309505	@PaulSorrentino3 @SilERabbit my back is killing me from the Crestor	7/27/2018 12:00:00 AM	0
816228714413510656	43314067	#Natureganics Alpha Lipoic Acid - Pure Naturally Occurring ... - https://t.co/uX0nfkV4Gg #VitaminsAndDietarySupplements https://t.co/QOBpQHHnI2	1/3/2017 10:24:24 AM	0
722088023442243584	25726490	#rx #drugs percocet/oxycodone m523 10/325 fake? - Yes my brother who is an addict came around these pills he wa... https://t.co/tfLHmwWhGH	4/18/2016 3:42:55 PM	0
818895989050208256	1465962918	How an ‘abuse-deterrent’ drug created the heroin epidemic https://t.co/yUSiIS8thyOxyContin https://t.co/hEsVaWmtPn	1/10/2017 7:03:12 PM	0
959117342759407621	26094337	Lipitor caused my wife to have diabetes: Statin drug side effects documented to include memory loss, muscle... https://t.co/nX3QWMpuqc	2/1/2018 12:00:00 AM	0
655799499944820736	237888285	@tyler_albrecht Happy belated bday man.  May your day be filled with water and ibuprofen.	10/18/2015 5:35:59 PM	0
701582672183881729	273155794	this gal was down with crestor now she has diabetes!..... you know who i'm talking about!	2/22/2016 12:00:00 AM	0
143828484412801024	171299516	Are you guilty of thinking a fever is a Tylenol deficiency? Well, banish the thought and let that body take care... http://t.co/lnT9FmDf	12/5/2011 11:05:57 PM	0
559404599137042433	336204621	@angiekristine12 Did you test positive for influenza? Why didn't they give you a Zpack it should go away in 24hours??	1/25/2015 5:37:04 PM	0
389751634005598208	1115352362	I have a migraine so I'm going to be late to work. How about you pop some excedrine and lose some weight. Fucking co-workers	10/14/2013 1:56:45 PM	0
800751029876903937	54886540	@DrPanMD goal of #sb277 - restore community immunity , prevent outbreaks, not immunize  every child. #vaxwithme #vaccines	11/21/2016 5:21:37 PM	0
923035317598347264	29090182	@LeeCamp Some examples we've seen in this household are Lipitor, which my Man is allergic to/robbed vit D.. I said,… https://t.co/s2AM1Ympf9	10/25/2017 12:00:00 AM	0
867727257766383616	111383105	Keytruda's Next Advance Encroaches On Opdivo And Tecentriq Territory https://t.co/Im0jkcxM7Z	5/25/2017 1:01:14 PM	0
865892243315474432	790611590320103424	What Is Ativan? Chris Cornell's Family Thinks Suicide May Be Drug-Related https://t.co/kRhBOckOUv https://t.co/ggLpP7I4mB	5/20/2017 11:29:32 AM	0
646141687098572800	27109474	RT @SCbchbum: When I was a kid, gluten free pizza was a slice of regular pizza your mom served with a bottle of Pepto Bismal.	9/22/2015 1:59:17 AM	0
877511909246763008	88203856	RT @Astrochologist: So many artists dying from poor health. Can only imagine how long this Future Molly Percocet gen of artists will last.	6/21/2017 1:01:57 PM	0
840259131428753413	233327419	Uhh-ohh!😟better go head &amp; give her some Advil before yaw go...kiss her for me 💕you know she's so sensitive ☹️ https://t.co/TvVBSUUjxg	3/10/2017 5:52:42 PM	0
829721693929234434	15119949	I have taken paracetamol and will give it half an hour to see what happens.	2/9/2017 4:00:41 PM	0
824442204462714880	54521583	I get spinal injections for pain relief but I still have terrible pain? https://t.co/IiQ4klk8Ip	1/26/2017 2:21:53 AM	0
902227140225183744	159665339	Study questions why thousands with developmental disabilities are prescribed antipsychotics. via /r/psychology https://t.co/7kHIgcwe6R	8/28/2017 5:51:27 PM	0
1012852924064698368	1170872690	@Ron_White They put me on Lipitor...hmmmm	6/30/2018 12:00:00 AM	0
903033830231212032	51084973	I forgot that zopliclone gives me awful heartburn	8/30/2017 11:16:57 PM	0
336882681826664450	322245751	- Can you go swimming on #roaccutane ?? Don't fancy reacting to chlorine -_-	5/21/2013 4:34:24 PM	0
804054286325850112	609667427	I feel Tylenol drunk lolllll. Shit I feel kinda better not really. I'm hungry.	11/30/2016 8:07:35 PM	0
816181665789833216	295182036	You have to dash it with Gaviscon https://t.co/034B1jMZW7	1/3/2017 7:17:27 AM	0
1019323781599387648	144171149	We discussed it with Mike Blaha several times. I am glad he was able to publish it finally! Now it would be great to look for the doses of statins for the given risk, e.g. whether we should use 20 or 40 mg rosuvastatin for very high risk patients. CAC score might give the answer. https://t.co/5yyXQKirET	7/17/2018 12:00:00 AM	0
744278650560749568	622827086	My lips are ALWAYS chapped and if I get on Accutane they're gonna be worse 😭😭😭	6/18/2016 9:20:32 PM	0
662072668225605632	115626092	Advil and chill	11/5/2015 1:03:19 AM	0
893954801184243712	25764159	Rx Drugs no longer needed: Janumet; Metformin; Atorvastatin; Metoprolol; Lisinopril; Losartan; Clopidrigel https://t.co/jj4O9HTQyf	8/5/2017 12:00:00 AM	0
444262005944221699	101583162	RT @AdderallHadMe: Adderall had me up at night like http://t.co/z02uksKhNN	3/14/2014 12:01:30 AM	0
841341026866483202	3065883682	Must have info!  Works for other medicines as well like Phenergran commonly prescribed for chronic vomiting. https://t.co/mRWu4Vs5zm	3/13/2017 5:31:46 PM	0
771406339662761984	16408973	@kandisebrown Interesting. I'm an ibuprofen gl and LOVE IT WITH MY WHOLE BEING. I bought Robaxacet which is Ac. and it's not working at all.	9/1/2016 5:56:18 PM	1
714895295390158849	37728023	Day 1. Please help, need advice on opiate withdrawal, please!: I've been taking between 60 - 120 mg of Oxycodo... https://t.co/R2c6qWAoHl	3/29/2016 7:21:35 PM	1
901484552245432320	47454030	@KristynHyland @rosen_firm @BloombergLaw Suit against big pharma. Lipitor for ten years and now have muscle and bon… https://t.co/ogH1a06OID	8/26/2017 12:00:00 AM	1
875264670784864256	500302314	Bro it caught me off guard when I bought 5 tablets of Claritin and that shit was $1.05 a pill	6/15/2017 8:12:13 AM	0
836238622370201600	60369376	@dan_denomme @ctv_avisfavaro @who not so much hating big pharma, hating paying $100 for something made for $5, lipitor for eg.	2/27/2017 12:00:00 AM	0
41949990628753408	258427734	PanAway: Helichrysum, Wintergreen, Clove, & Peppermint; reduces pain & inflammation, increases circulation, & accelerates healing.	2/27/2011 7:57:11 PM	0
826651033518612480	721402700	most likely about to overdose on this cough syrup	2/1/2017 4:38:59 AM	0
819085821814902785	539492945	@snpage15 I wish I had some Tylenol too 😭 thanks tho babygirl! 😘	1/11/2017 7:37:32 AM	0
905052596058169344	28768666	Fentanyl drug abuse: Australia’s silent new killer https://t.co/iMYARHay3t	9/5/2017 12:58:48 PM	0
255890646446002176	443439324	I have the whole bed to myself, cough syrup with codeine and the rain to put me to sleep,  I knew I was dying earlier because this is heaven	10/10/2012 4:40:58 AM	0
745779090347692032	15417018	RT @cnnbrk: FluMist, the nasal spray flu vaccine, should not be used in upcoming flu season, CDC committee recommends. https://t.co/LkK9cmg…	6/23/2016 12:42:45 AM	0
785581318524506113	198019997	Advil® Liqui-Gels® are my go-to because . #fastadvilfanatics #sponsored https://t.co/Yn4ruDrR4e	10/10/2016 8:42:36 PM	0
923363817370812417	738184695599357953	@DocBastard @johnny5__ @Sankoff So BAH HUMBUG! I'll wait 50 years if I have to. I still take Lipitor. I'll wait for… https://t.co/3JMfz8jOjv	10/26/2017 12:00:00 AM	0
959968104053952512	26094337	Statin drug Lipitor gave my wife Diabetes. https://t.co/IqPvs5jtle	2/4/2018 12:00:00 AM	0
840593849202462720	1406485981	RT @onsomeshit: Malia Obama smokes weed and goes to Harvard so fuck anybody who says I can't win a local bowling tournament on 12 Xanax	3/11/2017 4:02:45 PM	0
655885631495647232	2572284656	Every time I take an Excedrine I start tasting it and smelling it	10/18/2015 11:18:14 PM	0
768338575045697537	14589257	RT @doctorow: Mylan CEO raises price of EpiPens over 400% in 9 years, is rewarded with 671% raisehttps://t.co/A8ArjqkKLb https://t.co/Xjcg…	8/24/2016 6:46:05 AM	0
730283950770262017	3224462137	My first super big bruise on my belly from clexane injection... Hurts	5/11/2016 6:30:36 AM	0
1016945395748855809	880643677516955650	@realDonaldTrump @POTUS @SecAzar I buy my Lipitor (Pfizer) generic from online pharmacy in Canada.. The cost is OVER 7500% cheaper than #Pfizer and my medical clinic pharmacy charge me for Lipitor in my home town.. Ask Pfizer about that... !!!	7/11/2018 12:00:00 AM	0
884761838008889345	25173188	I took a zofran and now I feel really guilty :(	7/11/2017 1:10:34 PM	0
